"timestamp","platform","order_level","order_type","price","volume"
"2025-08-07 14:01:12.057","Binance",3,"Bid",116397.61,0.0001
"2025-08-07 14:01:12.057","Binance",2,"Bid",116397.67,0.05225
"2025-08-07 14:01:12.057","Binance",1,"Bid",116397.68,1.75203
"2025-08-07 14:01:10.956","Binance",10,"Ask",116385.48,0.201
"2025-08-07 14:01:10.956","Binance",9,"Ask",116385.43,0.00042
"2025-08-07 14:01:10.956","Binance",8,"Ask",116385.27,0.30949
"2025-08-07 14:01:10.956","Binance",7,"Ask",116385.26,0.0001
"2025-08-07 14:01:10.956","Binance",6,"Ask",116385.11,0.00083
"2025-08-07 14:01:10.956","Binance",5,"Ask",116384.57,0.00041
"2025-08-07 14:01:10.956","Binance",4,"Ask",116384,0.0319
"2025-08-07 14:01:10.956","Binance",3,"Ask",116383.99,0.0001
"2025-08-07 14:01:10.956","Binance",2,"Ask",116382.69,0.0002
"2025-08-07 14:01:10.956","Binance",1,"Ask",116382.68,12.2931
"2025-08-07 14:01:10.956","Binance",10,"Bid",116397.36,0.0001
"2025-08-07 14:01:10.956","Binance",9,"Bid",116397.39,0.00005
"2025-08-07 14:01:10.956","Binance",8,"Bid",116397.45,0.07297
"2025-08-07 14:01:10.956","Binance",7,"Bid",116397.46,0.0001
"2025-08-07 14:01:10.956","Binance",6,"Bid",116397.52,0.00015
"2025-08-07 14:01:10.956","Binance",5,"Bid",116397.53,0.0001
"2025-08-07 14:01:10.956","Binance",4,"Bid",116397.6,0.02962
"2025-08-07 14:01:10.956","Binance",3,"Bid",116397.61,0.0001
"2025-08-07 14:01:10.956","Binance",2,"Bid",116397.67,0.05225
"2025-08-07 14:01:10.956","Binance",1,"Bid",116397.68,1.75203
"2025-08-07 14:00:14.854","Binance",10,"Ask",116388.08,0.30938
"2025-08-07 14:00:14.854","Binance",9,"Ask",116387.92,0.00042
"2025-08-07 14:00:14.854","Binance",8,"Ask",116387.91,0.00041
"2025-08-07 14:00:14.854","Binance",7,"Ask",116387.48,0.00859
"2025-08-07 14:00:14.854","Binance",6,"Ask",116387.38,0.00901
"2025-08-07 14:00:14.854","Binance",5,"Ask",116387.37,0.00041
"2025-08-07 14:00:14.854","Binance",4,"Ask",116386.01,0.0001
"2025-08-07 14:00:14.854","Binance",3,"Ask",116386,0.0319
"2025-08-07 14:00:14.854","Binance",2,"Ask",116385.49,2.34016
"2025-08-07 14:00:14.854","Binance",1,"Ask",116385.48,29.06125
"2025-08-07 14:00:14.854","Binance",10,"Bid",116397.36,0.0001
"2025-08-07 14:00:14.854","Binance",9,"Bid",116397.39,0.00005
"2025-08-07 14:00:14.854","Binance",8,"Bid",116397.45,0.07297
"2025-08-07 14:00:14.854","Binance",7,"Bid",116397.46,0.0001
"2025-08-07 14:00:14.854","Binance",6,"Bid",116397.52,0.00015
"2025-08-07 14:00:14.854","Binance",5,"Bid",116397.53,0.0001
"2025-08-07 14:00:14.854","Binance",4,"Bid",116397.6,0.02962
"2025-08-07 14:00:14.854","Binance",3,"Bid",116397.61,0.0001
"2025-08-07 14:00:14.854","Binance",2,"Bid",116397.67,0.05225
"2025-08-07 14:00:14.854","Binance",1,"Bid",116397.68,1.75203
"2025-08-07 13:58:52.952","Binance",10,"Ask",116393.62,0.30932
"2025-08-07 13:58:52.952","Binance",9,"Ask",116393.56,0.51572
"2025-08-07 13:58:52.952","Binance",8,"Ask",116393.55,0.82415
"2025-08-07 13:58:52.952","Binance",7,"Ask",116393.54,0.00005
"2025-08-07 13:58:52.952","Binance",6,"Ask",116392.44,0.00042
"2025-08-07 13:58:52.952","Binance",5,"Ask",116392,0.0318
"2025-08-07 13:58:52.952","Binance",4,"Ask",116391.94,0.00005
"2025-08-07 13:58:52.952","Binance",3,"Ask",116391.7,0.01273
"2025-08-07 13:58:52.952","Binance",2,"Ask",116390.02,0.33793
"2025-08-07 13:58:52.952","Binance",1,"Ask",116390.01,12.56231
"2025-08-07 13:58:52.952","Binance",10,"Bid",116397.36,0.0001
"2025-08-07 13:58:52.952","Binance",9,"Bid",116397.39,0.00005
"2025-08-07 13:58:52.952","Binance",8,"Bid",116397.45,0.07297
"2025-08-07 13:58:52.952","Binance",7,"Bid",116397.46,0.0001
"2025-08-07 13:58:52.952","Binance",6,"Bid",116397.52,0.00015
"2025-08-07 13:58:52.952","Binance",5,"Bid",116397.53,0.0001
"2025-08-07 13:58:52.952","Binance",4,"Bid",116397.6,0.02962
"2025-08-07 13:58:52.952","Binance",3,"Bid",116397.61,0.0001
"2025-08-07 13:58:52.952","Binance",2,"Bid",116397.67,0.05225
"2025-08-07 13:58:52.952","Binance",1,"Bid",116397.68,1.75203
"2025-08-07 13:58:30.555","Binance",10,"Ask",116398.63,0.00005
"2025-08-07 13:58:30.555","Binance",9,"Ask",116398.3,0.07264
"2025-08-07 13:58:30.555","Binance",8,"Ask",116398.29,0.108
"2025-08-07 13:58:30.555","Binance",7,"Ask",116398.28,0.0001
"2025-08-07 13:58:30.555","Binance",6,"Ask",116398,0.0319
"2025-08-07 13:58:30.555","Binance",5,"Ask",116397.99,0.0001
"2025-08-07 13:58:30.555","Binance",4,"Ask",116397.78,0.06462
"2025-08-07 13:58:30.555","Binance",3,"Ask",116397.77,0.0001
"2025-08-07 13:58:30.555","Binance",2,"Ask",116397.7,0.00043
"2025-08-07 13:58:30.555","Binance",1,"Ask",116397.69,4.04113
"2025-08-07 13:58:30.555","Binance",10,"Bid",116396,0.0319
"2025-08-07 13:58:30.555","Binance",9,"Bid",116396.01,0.0001
"2025-08-07 13:58:30.555","Binance",8,"Bid",116396.26,0.01321
"2025-08-07 13:58:30.555","Binance",7,"Bid",116397.39,0.00015
"2025-08-07 13:58:30.555","Binance",6,"Bid",116397.45,0.07289
"2025-08-07 13:58:30.555","Binance",5,"Bid",116397.46,0.0001
"2025-08-07 13:58:30.555","Binance",4,"Bid",116397.6,0.02962
"2025-08-07 13:58:30.555","Binance",3,"Bid",116397.61,0.0001
"2025-08-07 13:58:30.555","Binance",2,"Bid",116397.67,0.00055
"2025-08-07 13:58:30.555","Binance",1,"Bid",116397.68,5.25593
"2025-08-07 13:56:03.453","Binance",6,"Ask",116036.6,0.0002
"2025-08-07 13:56:03.453","Binance",5,"Ask",116036.01,0.00005
"2025-08-07 13:56:03.453","Binance",4,"Ask",116036,0.03205
"2025-08-07 13:56:03.453","Binance",3,"Ask",116035.99,0.0001
"2025-08-07 13:56:03.453","Binance",2,"Ask",116035.87,0.00009
"2025-08-07 13:56:03.453","Binance",1,"Ask",116035.85,3.04053
"2025-08-07 13:56:03.453","Binance",10,"Bid",116424.49,0.0001
"2025-08-07 13:56:03.453","Binance",9,"Bid",116424.54,0.00005
"2025-08-07 13:56:03.453","Binance",8,"Bid",116424.6,0.06536
"2025-08-07 13:56:03.453","Binance",7,"Bid",116424.61,0.0001
"2025-08-07 13:56:03.453","Binance",6,"Bid",116424.65,0.07918
"2025-08-07 13:56:03.453","Binance",5,"Bid",116424.66,0.0001
"2025-08-07 13:56:03.453","Binance",4,"Bid",116424.69,0.00054
"2025-08-07 13:56:03.453","Binance",3,"Bid",116424.7,0.00005
"2025-08-07 13:56:03.453","Binance",2,"Bid",116424.71,0.03203
"2025-08-07 13:56:03.453","Binance",1,"Bid",116424.72,6.96221
"2025-08-07 13:56:02.349","Binance",10,"Ask",116036.77,0.0002
"2025-08-07 13:56:02.349","Binance",9,"Ask",116036.76,0.0001
"2025-08-07 13:56:02.349","Binance",8,"Ask",116036.7,0.00005
"2025-08-07 13:56:02.349","Binance",7,"Ask",116036.69,0.0001
"2025-08-07 13:56:02.349","Binance",6,"Ask",116036.6,0.0002
"2025-08-07 13:56:02.349","Binance",5,"Ask",116036.01,0.00005
"2025-08-07 13:56:02.349","Binance",4,"Ask",116036,0.03205
"2025-08-07 13:56:02.349","Binance",3,"Ask",116035.99,0.0001
"2025-08-07 13:56:02.349","Binance",2,"Ask",116035.87,0.00009
"2025-08-07 13:56:02.349","Binance",1,"Ask",116035.85,3.04053
"2025-08-07 13:56:02.349","Binance",10,"Bid",116424.49,0.0001
"2025-08-07 13:56:02.349","Binance",9,"Bid",116424.54,0.00005
"2025-08-07 13:56:02.349","Binance",8,"Bid",116424.6,0.06536
"2025-08-07 13:56:02.349","Binance",7,"Bid",116424.61,0.0001
"2025-08-07 13:56:02.349","Binance",6,"Bid",116424.65,0.07918
"2025-08-07 13:56:02.349","Binance",5,"Bid",116424.66,0.0001
"2025-08-07 13:56:02.349","Binance",4,"Bid",116424.69,0.00054
"2025-08-07 13:56:02.349","Binance",3,"Bid",116424.7,0.00005
"2025-08-07 13:56:02.349","Binance",2,"Bid",116424.71,0.03203
"2025-08-07 13:56:02.349","Binance",1,"Bid",116424.72,6.96221
"2025-08-07 13:56:01.249","Binance",10,"Ask",116036.77,0.0002
"2025-08-07 13:56:01.249","Binance",9,"Ask",116036.76,0.0001
"2025-08-07 13:56:01.249","Binance",8,"Ask",116036.7,0.00005
"2025-08-07 13:56:01.249","Binance",7,"Ask",116036.69,0.0001
"2025-08-07 13:56:01.249","Binance",6,"Ask",116036.6,0.0002
"2025-08-07 13:56:01.249","Binance",5,"Ask",116036.01,0.00005
"2025-08-07 13:56:01.249","Binance",4,"Ask",116036,0.03205
"2025-08-07 13:56:01.249","Binance",3,"Ask",116035.99,0.0001
"2025-08-07 13:56:01.249","Binance",2,"Ask",116035.87,0.00009
"2025-08-07 13:56:01.249","Binance",1,"Ask",116035.85,3.04053
"2025-08-07 13:56:01.249","Binance",10,"Bid",116424.49,0.0001
"2025-08-07 13:56:01.249","Binance",9,"Bid",116424.54,0.00005
"2025-08-07 13:56:01.249","Binance",8,"Bid",116424.6,0.06536
"2025-08-07 13:56:01.249","Binance",7,"Bid",116424.61,0.0001
"2025-08-07 13:56:01.249","Binance",6,"Bid",116424.65,0.07918
"2025-08-07 13:56:01.249","Binance",5,"Bid",116424.66,0.0001
"2025-08-07 13:56:01.249","Binance",4,"Bid",116424.69,0.00054
"2025-08-07 13:56:01.249","Binance",3,"Bid",116424.7,0.00005
"2025-08-07 13:56:01.249","Binance",2,"Bid",116424.71,0.03203
"2025-08-07 13:56:01.249","Binance",1,"Bid",116424.72,6.96221
"2025-08-07 13:56:00.149","Binance",10,"Ask",116036.77,0.0002
"2025-08-07 13:56:00.149","Binance",9,"Ask",116036.76,0.0001
"2025-08-07 13:56:00.149","Binance",8,"Ask",116036.7,0.00005
"2025-08-07 13:56:00.149","Binance",7,"Ask",116036.69,0.0001
"2025-08-07 13:56:00.149","Binance",6,"Ask",116036.6,0.0002
"2025-08-07 13:56:00.149","Binance",5,"Ask",116036.01,0.00005
"2025-08-07 13:56:00.149","Binance",4,"Ask",116036,0.03205
"2025-08-07 13:56:00.149","Binance",3,"Ask",116035.99,0.0001
"2025-08-07 13:56:00.149","Binance",2,"Ask",116035.87,0.00009
"2025-08-07 13:56:00.149","Binance",1,"Ask",116035.85,3.04053
"2025-08-07 13:56:00.149","Binance",10,"Bid",116424.49,0.0001
"2025-08-07 13:56:00.149","Binance",9,"Bid",116424.54,0.00005
"2025-08-07 13:56:00.149","Binance",8,"Bid",116424.6,0.06536
"2025-08-07 13:56:00.149","Binance",7,"Bid",116424.61,0.0001
"2025-08-07 13:56:00.149","Binance",6,"Bid",116424.65,0.07918
"2025-08-07 13:56:00.149","Binance",5,"Bid",116424.66,0.0001
"2025-08-07 13:56:00.149","Binance",4,"Bid",116424.69,0.00054
"2025-08-07 13:56:00.149","Binance",3,"Bid",116424.7,0.00005
"2025-08-07 13:56:00.149","Binance",2,"Bid",116424.71,0.03203
"2025-08-07 13:56:00.149","Binance",1,"Bid",116424.72,6.96221
"2025-08-07 13:55:59.051","Binance",10,"Ask",116036.77,0.0002
"2025-08-07 13:55:59.051","Binance",9,"Ask",116036.76,0.0001
"2025-08-07 13:55:59.051","Binance",8,"Ask",116036.7,0.00005
"2025-08-07 13:55:59.051","Binance",7,"Ask",116036.69,0.0001
"2025-08-07 13:55:59.051","Binance",6,"Ask",116036.6,0.0002
"2025-08-07 13:55:59.051","Binance",5,"Ask",116036.01,0.00005
"2025-08-07 13:55:59.051","Binance",4,"Ask",116036,0.03205
"2025-08-07 13:55:59.051","Binance",3,"Ask",116035.99,0.0001
"2025-08-07 13:55:59.051","Binance",2,"Ask",116035.87,0.00009
"2025-08-07 13:55:59.051","Binance",1,"Ask",116035.85,3.04053
"2025-08-07 13:55:59.051","Binance",10,"Bid",116424.49,0.0001
"2025-08-07 13:55:59.051","Binance",9,"Bid",116424.54,0.00005
"2025-08-07 13:55:59.051","Binance",8,"Bid",116424.6,0.06536
"2025-08-07 13:55:59.051","Binance",7,"Bid",116424.61,0.0001
"2025-08-07 13:55:59.051","Binance",6,"Bid",116424.65,0.07918
"2025-08-07 13:55:59.051","Binance",5,"Bid",116424.66,0.0001
"2025-08-07 13:55:59.051","Binance",4,"Bid",116424.69,0.00054
"2025-08-07 13:55:59.051","Binance",3,"Bid",116424.7,0.00005
"2025-08-07 13:55:59.051","Binance",2,"Bid",116424.71,0.03203
"2025-08-07 13:55:59.051","Binance",1,"Bid",116424.72,6.96221
"2025-08-07 13:55:57.949","Binance",10,"Ask",116036.77,0.0002
"2025-08-07 13:55:57.949","Binance",9,"Ask",116036.76,0.0001
"2025-08-07 13:55:57.949","Binance",8,"Ask",116036.7,0.00005
"2025-08-07 13:55:57.949","Binance",7,"Ask",116036.69,0.0001
"2025-08-07 13:55:57.949","Binance",6,"Ask",116036.6,0.0002
"2025-08-07 13:55:57.949","Binance",5,"Ask",116036.01,0.00005
"2025-08-07 13:55:57.949","Binance",4,"Ask",116036,0.03205
"2025-08-07 13:55:57.949","Binance",3,"Ask",116035.99,0.0001
"2025-08-07 13:55:57.949","Binance",2,"Ask",116035.87,0.00009
"2025-08-07 13:55:57.949","Binance",1,"Ask",116035.85,3.04053
"2025-08-07 13:55:57.949","Binance",10,"Bid",116424.49,0.0001
"2025-08-07 13:55:57.949","Binance",9,"Bid",116424.54,0.00005
"2025-08-07 13:55:57.949","Binance",8,"Bid",116424.6,0.06536
"2025-08-07 13:55:57.949","Binance",7,"Bid",116424.61,0.0001
"2025-08-07 13:55:57.949","Binance",6,"Bid",116424.65,0.07918
"2025-08-07 13:55:57.949","Binance",5,"Bid",116424.66,0.0001
"2025-08-07 13:55:57.949","Binance",4,"Bid",116424.69,0.00054
"2025-08-07 13:55:57.949","Binance",3,"Bid",116424.7,0.00005
"2025-08-07 13:55:57.949","Binance",2,"Bid",116424.71,0.03203
"2025-08-07 13:55:57.949","Binance",1,"Bid",116424.72,6.96221
"2025-08-07 13:55:56.850","Binance",10,"Ask",116036.77,0.0002
"2025-08-07 13:55:56.850","Binance",9,"Ask",116036.76,0.0001
"2025-08-07 13:55:56.850","Binance",8,"Ask",116036.7,0.00005
"2025-08-07 13:55:56.850","Binance",7,"Ask",116036.69,0.0001
"2025-08-07 13:55:56.850","Binance",6,"Ask",116036.6,0.0002
"2025-08-07 13:55:56.850","Binance",5,"Ask",116036.01,0.00005
"2025-08-07 13:55:56.850","Binance",4,"Ask",116036,0.03205
"2025-08-07 13:55:56.850","Binance",3,"Ask",116035.99,0.0001
"2025-08-07 13:55:56.850","Binance",2,"Ask",116035.87,0.00009
"2025-08-07 13:55:56.850","Binance",1,"Ask",116035.85,3.04053
"2025-08-07 13:55:56.850","Binance",10,"Bid",116424.49,0.0001
"2025-08-07 13:55:56.850","Binance",9,"Bid",116424.54,0.00005
"2025-08-07 13:55:56.850","Binance",8,"Bid",116424.6,0.06536
"2025-08-07 13:55:56.850","Binance",7,"Bid",116424.61,0.0001
"2025-08-07 13:55:56.850","Binance",6,"Bid",116424.65,0.07918
"2025-08-07 13:55:56.850","Binance",5,"Bid",116424.66,0.0001
"2025-08-07 13:55:56.850","Binance",4,"Bid",116424.69,0.00054
"2025-08-07 13:55:56.850","Binance",3,"Bid",116424.7,0.00005
"2025-08-07 13:55:56.850","Binance",2,"Bid",116424.71,0.03203
"2025-08-07 13:55:56.850","Binance",1,"Bid",116424.72,6.96221
"2025-08-07 13:55:55.789","Binance",10,"Ask",116036.77,0.0002
"2025-08-07 13:55:55.789","Binance",9,"Ask",116036.76,0.0001
"2025-08-07 13:55:55.789","Binance",8,"Ask",116036.7,0.00005
"2025-08-07 13:55:55.789","Binance",7,"Ask",116036.69,0.0001
"2025-08-07 13:55:55.789","Binance",6,"Ask",116036.6,0.0002
"2025-08-07 13:55:55.789","Binance",5,"Ask",116036.01,0.00005
"2025-08-07 13:55:55.789","Binance",4,"Ask",116036,0.03205
"2025-08-07 13:55:55.789","Binance",3,"Ask",116035.99,0.0001
"2025-08-07 13:55:55.789","Binance",2,"Ask",116035.87,0.00009
"2025-08-07 13:55:55.789","Binance",1,"Ask",116035.85,3.04053
"2025-08-07 13:55:55.789","Binance",10,"Bid",116424.49,0.0001
"2025-08-07 13:55:55.789","Binance",9,"Bid",116424.54,0.00005
"2025-08-07 13:55:55.789","Binance",8,"Bid",116424.6,0.06536
"2025-08-07 13:55:55.789","Binance",7,"Bid",116424.61,0.0001
"2025-08-07 13:55:55.789","Binance",6,"Bid",116424.65,0.07918
"2025-08-07 13:55:55.789","Binance",5,"Bid",116424.66,0.0001
"2025-08-07 13:55:55.789","Binance",4,"Bid",116424.69,0.00054
"2025-08-07 13:55:55.789","Binance",3,"Bid",116424.7,0.00005
"2025-08-07 13:55:55.789","Binance",2,"Bid",116424.71,0.03203
"2025-08-07 13:55:55.789","Binance",1,"Bid",116424.72,6.96221
"2025-08-07 13:55:54.749","Binance",10,"Ask",116036.77,0.0002
"2025-08-07 13:55:54.749","Binance",9,"Ask",116036.76,0.0001
"2025-08-07 13:55:54.749","Binance",8,"Ask",116036.7,0.00005
"2025-08-07 13:55:54.749","Binance",7,"Ask",116036.69,0.0001
"2025-08-07 13:55:54.749","Binance",6,"Ask",116036.6,0.0002
"2025-08-07 13:55:54.749","Binance",5,"Ask",116036.01,0.00005
"2025-08-07 13:55:54.749","Binance",4,"Ask",116036,0.03205
"2025-08-07 13:55:54.749","Binance",3,"Ask",116035.99,0.0001
"2025-08-07 13:55:54.749","Binance",2,"Ask",116035.87,0.00009
"2025-08-07 13:55:54.749","Binance",1,"Ask",116035.85,3.04053
"2025-08-07 13:55:54.749","Binance",10,"Bid",116424.49,0.0001
"2025-08-07 13:55:54.749","Binance",9,"Bid",116424.54,0.00005
"2025-08-07 13:55:54.749","Binance",8,"Bid",116424.6,0.06536
"2025-08-07 13:55:54.749","Binance",7,"Bid",116424.61,0.0001
"2025-08-07 13:55:54.749","Binance",6,"Bid",116424.65,0.07918
"2025-08-07 13:55:54.749","Binance",5,"Bid",116424.66,0.0001
"2025-08-07 13:55:54.749","Binance",4,"Bid",116424.69,0.00054
"2025-08-07 13:55:54.749","Binance",3,"Bid",116424.7,0.00005
"2025-08-07 13:55:54.749","Binance",2,"Bid",116424.71,0.03203
"2025-08-07 13:55:54.749","Binance",1,"Bid",116424.72,6.96221
"2025-08-07 13:55:53.650","Binance",10,"Ask",116036.77,0.0002
"2025-08-07 13:55:53.650","Binance",9,"Ask",116036.76,0.0001
"2025-08-07 13:55:53.650","Binance",8,"Ask",116036.7,0.00005
"2025-08-07 13:55:53.650","Binance",7,"Ask",116036.69,0.0001
"2025-08-07 13:55:53.650","Binance",6,"Ask",116036.6,0.0002
"2025-08-07 13:55:53.650","Binance",5,"Ask",116036.01,0.00005
"2025-08-07 13:55:53.650","Binance",4,"Ask",116036,0.03205
"2025-08-07 13:55:53.650","Binance",3,"Ask",116035.99,0.0001
"2025-08-07 13:55:53.650","Binance",2,"Ask",116035.87,0.00009
"2025-08-07 13:55:53.650","Binance",1,"Ask",116035.85,3.04053
"2025-08-07 13:55:53.650","Binance",10,"Bid",116424.49,0.0001
"2025-08-07 13:55:53.650","Binance",9,"Bid",116424.54,0.00005
"2025-08-07 13:55:53.650","Binance",8,"Bid",116424.6,0.06536
"2025-08-07 13:55:53.650","Binance",7,"Bid",116424.61,0.0001
"2025-08-07 13:55:53.650","Binance",6,"Bid",116424.65,0.07918
"2025-08-07 13:55:53.650","Binance",5,"Bid",116424.66,0.0001
"2025-08-07 13:55:53.650","Binance",4,"Bid",116424.69,0.00054
"2025-08-07 13:55:53.650","Binance",3,"Bid",116424.7,0.00005
"2025-08-07 13:55:53.650","Binance",2,"Bid",116424.71,0.03203
"2025-08-07 13:55:53.650","Binance",1,"Bid",116424.72,6.96221
"2025-08-07 13:55:52.549","Binance",10,"Ask",116036.77,0.0002
"2025-08-07 13:55:52.549","Binance",9,"Ask",116036.76,0.0001
"2025-08-07 13:55:52.549","Binance",8,"Ask",116036.7,0.00005
"2025-08-07 13:55:52.549","Binance",7,"Ask",116036.69,0.0001
"2025-08-07 13:55:52.549","Binance",6,"Ask",116036.6,0.0002
"2025-08-07 13:55:52.549","Binance",5,"Ask",116036.01,0.00005
"2025-08-07 13:55:52.549","Binance",4,"Ask",116036,0.03205
"2025-08-07 13:55:52.549","Binance",3,"Ask",116035.99,0.0001
"2025-08-07 13:55:52.549","Binance",2,"Ask",116035.87,0.00009
"2025-08-07 13:55:52.549","Binance",1,"Ask",116035.85,3.04053
"2025-08-07 13:55:52.549","Binance",10,"Bid",116424.49,0.0001
"2025-08-07 13:55:52.549","Binance",9,"Bid",116424.54,0.00005
"2025-08-07 13:55:52.549","Binance",8,"Bid",116424.6,0.06536
"2025-08-07 13:55:52.549","Binance",7,"Bid",116424.61,0.0001
"2025-08-07 13:55:52.549","Binance",6,"Bid",116424.65,0.07918
"2025-08-07 13:55:52.549","Binance",5,"Bid",116424.66,0.0001
"2025-08-07 13:55:52.549","Binance",4,"Bid",116424.69,0.00054
"2025-08-07 13:55:52.549","Binance",3,"Bid",116424.7,0.00005
"2025-08-07 13:55:52.549","Binance",2,"Bid",116424.71,0.03203
"2025-08-07 13:55:52.549","Binance",1,"Bid",116424.72,6.96221
"2025-08-07 13:55:51.488","Binance",10,"Ask",116036.77,0.0002
"2025-08-07 13:55:51.488","Binance",9,"Ask",116036.76,0.0001
"2025-08-07 13:55:51.488","Binance",8,"Ask",116036.7,0.00005
"2025-08-07 13:55:51.488","Binance",7,"Ask",116036.69,0.0001
"2025-08-07 13:55:51.488","Binance",6,"Ask",116036.6,0.0002
"2025-08-07 13:55:51.488","Binance",5,"Ask",116036.01,0.00005
"2025-08-07 13:55:51.488","Binance",4,"Ask",116036,0.03205
"2025-08-07 13:55:51.488","Binance",3,"Ask",116035.99,0.0001
"2025-08-07 13:55:51.488","Binance",2,"Ask",116035.87,0.00009
"2025-08-07 13:55:51.488","Binance",1,"Ask",116035.85,3.04053
"2025-08-07 13:55:51.488","Binance",10,"Bid",116424.49,0.0001
"2025-08-07 13:55:51.488","Binance",9,"Bid",116424.54,0.00005
"2025-08-07 13:55:51.488","Binance",8,"Bid",116424.6,0.06536
"2025-08-07 13:55:51.488","Binance",7,"Bid",116424.61,0.0001
"2025-08-07 13:55:51.488","Binance",6,"Bid",116424.65,0.07918
"2025-08-07 13:55:51.488","Binance",5,"Bid",116424.66,0.0001
"2025-08-07 13:55:51.488","Binance",4,"Bid",116424.69,0.00054
"2025-08-07 13:55:51.488","Binance",3,"Bid",116424.7,0.00005
"2025-08-07 13:55:51.488","Binance",2,"Bid",116424.71,0.03203
"2025-08-07 13:55:51.488","Binance",1,"Bid",116424.72,6.96221
"2025-08-07 13:55:50.450","Binance",10,"Ask",116036.77,0.0002
"2025-08-07 13:55:50.450","Binance",9,"Ask",116036.76,0.0001
"2025-08-07 13:55:50.450","Binance",8,"Ask",116036.7,0.00005
"2025-08-07 13:55:50.450","Binance",7,"Ask",116036.69,0.0001
"2025-08-07 13:55:50.450","Binance",6,"Ask",116036.6,0.0002
"2025-08-07 13:55:50.450","Binance",5,"Ask",116036.01,0.00005
"2025-08-07 13:55:50.450","Binance",4,"Ask",116036,0.03205
"2025-08-07 13:55:50.450","Binance",3,"Ask",116035.99,0.0001
"2025-08-07 13:55:50.450","Binance",2,"Ask",116035.87,0.00009
"2025-08-07 13:55:50.450","Binance",1,"Ask",116035.85,3.04053
"2025-08-07 13:55:50.450","Binance",10,"Bid",116424.49,0.0001
"2025-08-07 13:55:50.450","Binance",9,"Bid",116424.54,0.00005
"2025-08-07 13:55:50.450","Binance",8,"Bid",116424.6,0.06536
"2025-08-07 13:55:50.450","Binance",7,"Bid",116424.61,0.0001
"2025-08-07 13:55:50.450","Binance",6,"Bid",116424.65,0.07918
"2025-08-07 13:55:50.450","Binance",5,"Bid",116424.66,0.0001
"2025-08-07 13:55:50.450","Binance",4,"Bid",116424.69,0.00054
"2025-08-07 13:55:50.450","Binance",3,"Bid",116424.7,0.00005
"2025-08-07 13:55:50.450","Binance",2,"Bid",116424.71,0.03203
"2025-08-07 13:55:50.450","Binance",1,"Bid",116424.72,6.96221
"2025-08-07 13:55:49.349","Binance",10,"Ask",116036.77,0.0002
"2025-08-07 13:55:49.349","Binance",9,"Ask",116036.76,0.0001
"2025-08-07 13:55:49.349","Binance",8,"Ask",116036.7,0.00005
"2025-08-07 13:55:49.349","Binance",7,"Ask",116036.69,0.0001
"2025-08-07 13:55:49.349","Binance",6,"Ask",116036.6,0.0002
"2025-08-07 13:55:49.349","Binance",5,"Ask",116036.01,0.00005
"2025-08-07 13:55:49.349","Binance",4,"Ask",116036,0.03205
"2025-08-07 13:55:49.349","Binance",3,"Ask",116035.99,0.0001
"2025-08-07 13:55:49.349","Binance",2,"Ask",116035.87,0.00009
"2025-08-07 13:55:49.349","Binance",1,"Ask",116035.85,3.04053
"2025-08-07 13:55:49.349","Binance",10,"Bid",116424.49,0.0001
"2025-08-07 13:55:49.349","Binance",9,"Bid",116424.54,0.00005
"2025-08-07 13:55:49.349","Binance",8,"Bid",116424.6,0.06536
"2025-08-07 13:55:49.349","Binance",7,"Bid",116424.61,0.0001
"2025-08-07 13:55:49.349","Binance",6,"Bid",116424.65,0.07918
"2025-08-07 13:55:49.349","Binance",5,"Bid",116424.66,0.0001
"2025-08-07 13:55:49.349","Binance",4,"Bid",116424.69,0.00054
"2025-08-07 13:55:49.349","Binance",3,"Bid",116424.7,0.00005
"2025-08-07 13:55:49.349","Binance",2,"Bid",116424.71,0.03203
"2025-08-07 13:55:49.349","Binance",1,"Bid",116424.72,6.96221
"2025-08-07 13:55:48.249","Binance",10,"Ask",116036.77,0.0002
"2025-08-07 13:55:48.249","Binance",9,"Ask",116036.76,0.0001
"2025-08-07 13:55:48.249","Binance",8,"Ask",116036.7,0.00005
"2025-08-07 13:55:48.249","Binance",7,"Ask",116036.69,0.0001
"2025-08-07 13:55:48.249","Binance",6,"Ask",116036.6,0.0002
"2025-08-07 13:55:48.249","Binance",5,"Ask",116036.01,0.00005
"2025-08-07 13:55:48.249","Binance",4,"Ask",116036,0.03205
"2025-08-07 13:55:48.249","Binance",3,"Ask",116035.99,0.0001
"2025-08-07 13:55:48.249","Binance",2,"Ask",116035.87,0.00009
"2025-08-07 13:55:48.249","Binance",1,"Ask",116035.85,3.04053
"2025-08-07 13:55:48.249","Binance",10,"Bid",116424.49,0.0001
"2025-08-07 13:55:48.249","Binance",9,"Bid",116424.54,0.00005
"2025-08-07 13:55:48.249","Binance",8,"Bid",116424.6,0.06536
"2025-08-07 13:55:48.249","Binance",7,"Bid",116424.61,0.0001
"2025-08-07 13:55:48.249","Binance",6,"Bid",116424.65,0.07918
"2025-08-07 13:55:48.249","Binance",5,"Bid",116424.66,0.0001
"2025-08-07 13:55:48.249","Binance",4,"Bid",116424.69,0.00054
"2025-08-07 13:55:48.249","Binance",3,"Bid",116424.7,0.00005
"2025-08-07 13:55:48.249","Binance",2,"Bid",116424.71,0.03203
